method,dataset,known_cls_ratio,labeled_ratio,cluster_num_factor,seed,ACC,F1,K-F1,N-F1,args
DOC,banking,0.25,0.1,1.0,2025,0.672077922077922,0.0413217674908714,0.0006538084341288,0.8140129895689825,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 1, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.25_2025/ckpt/model.h5""}"
DOC,banking,0.25,0.1,1.0,2025,0.672077922077922,0.0413217674908714,0.0006538084341288,0.8140129895689825,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 1, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.25_2025/ckpt/model.h5""}"
DOC,banking,0.5,0.1,1.0,2025,0.4454545454545454,0.0174210258284828,0.0009679370840895,0.6426383981154299,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""2"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.5, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 1, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.5_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.5_2025/ckpt/model.h5""}"
DOC,banking,0.75,0.1,1.0,2025,0.1454545454545454,0.0063201203655546,0.0005763833199679,0.3394568690095846,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 1, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.75_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.75_2025/ckpt/model.h5""}"
DOC,banking,0.25,0.1,1.0,2025,0.672077922077922,0.0413217674908714,0.0006538084341288,0.8140129895689825,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 1, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.25_2025/ckpt/model.h5""}"
DOC,banking,0.25,0.1,1.0,2025,0.672077922077922,0.0413217674908714,0.0006538084341288,0.8140129895689825,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.25_2025/ckpt/model.h5""}"
DOC,banking,0.25,0.1,1.0,2025,0.672077922077922,0.0413217674908714,0.0006538084341288,0.8140129895689825,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.25_2025/ckpt/model.h5""}"
DOC,clinc,0.25,0.1,1.0,2025,0.7466666666666667,0.0219220982579761,0.0,0.8549618320610687,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""clinc"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/clinc_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/clinc_0.25_2025/ckpt/model.h5""}"
DOC,stackoverflow,0.25,0.1,1.0,2025,0.7552996160908029,0.6125494108169093,0.5663624416817391,0.8434842564927603,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""1"", ""dataset"": ""stackoverflow"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/stackoverflow_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/stackoverflow_0.25_2025/ckpt/model.h5""}"
DOC,hwu,0.25,0.1,1.0,2025,0.752906976744186,0.0505316554482489,0.0,0.8590381426202321,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""hwu"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/hwu_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/hwu_0.25_2025/ckpt/model.h5""}"
DOC,mcid,0.25,0.1,1.0,2025,0.7552870090634441,0.1721170395869191,0.0,0.8605851979345955,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""1"", ""dataset"": ""mcid"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/mcid_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/mcid_0.25_2025/ckpt/model.h5""}"
DOC,20NG,0.25,0.1,1.0,2025,0.785,0.3796017757156395,0.2809358424426917,0.8729314420803782,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""1"", ""dataset"": ""20NG"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/20NG_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/20NG_0.25_2025/ckpt/model.h5""}"
DOC,DBPedia,0.25,0.1,1.0,2025,0.6565,0.0141541977491268,0.0,0.7926350739511017,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""3"", ""dataset"": ""DBPedia"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/DBPedia_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/DBPedia_0.25_2025/ckpt/model.h5""}"
DOC,news,0.25,0.1,1.0,2025,0.738,0.1415420023014959,0.0,0.8492520138089759,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""news"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/news_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/news_0.25_2025/ckpt/model.h5""}"
DOC,TREC,0.25,0.1,1.0,2025,0.6775510204081633,0.3748318533937143,0.3486334466932848,0.6368159203980099,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""TREC"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/TREC_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/TREC_0.25_2025/ckpt/model.h5""}"
DOC,Yahoo,0.25,0.1,1.0,2025,0.6215,0.3609324594969105,0.1616352201257861,0.759526938239159,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""2"", ""dataset"": ""Yahoo"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/Yahoo_0.25_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/Yahoo_0.25_2025/ckpt/model.h5""}"
DOC,banking,0.5,0.1,1.0,2025,0.4457792207792208,0.017431395836878034,0.0009701673538685423,0.6429580781912388,"{""config"": ""configs/openset/doc.yaml"", ""seed"": 2025, ""gpu_id"": ""0"", ""dataset"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": 0.5, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""fold_idx"": 0, ""fold_num"": 5, ""num_train_epochs"": 50, ""num_pretrain_epochs"": 20, ""train_batch_size"": 128, ""output_dir"": ""./outputs/openset/doc/banking_0.5_2025"", ""save_results_path"": ""results/openset/doc"", ""ckpt_file"": ""./outputs/openset/doc/banking_0.5_2025/ckpt/model.h5""}"
